financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	smells-03	329	FP	overridden UIKit viewWillAppear, fixed animated:Bool signature
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	smells-06	131	TP	commented-out setTitleColor call left in as dead code
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	smells-10	78	TP	singleton reach-through ModelManager.shared.locationService.activate
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	smells-10	94	FP	namespaced constant Theme.Application.NavigationButton.cgColor
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	smells-10	96	FP	namespaced constant Theme.Color.DarkGrayOneThird.cgColor
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	smells-10	141	FP	UIKit framework property chain, no domain traversal
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	smells-10	182	FP	UIKit collection-view layout property chain
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	16	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	17	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	18	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	19	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	20	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	21	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	22	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	23	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	24	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	25	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	26	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	27	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	28	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	29	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	30	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	31	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	32	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	33	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	34	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	35	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	36	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	37	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	38	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	39	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	40	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	41	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	42	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	43	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	44	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	45	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	46	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	47	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	48	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	49	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	50	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	51	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	54	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	55	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	56	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	58	TP	non-private @IBOutlet var on non-data-holder controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	59	TP	non-private mutable var missingContainerView on controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	61	TP	non-private mutable var previousDate on controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	66	TP	non-private mutable var dateString on controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	68	TP	non-private mutable var places on controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	69	TP	non-private mutable var location on controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	72	FP	static var is type-level global state not an instance field
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-06	73	TP	non-private mutable var viewmodel on controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-08	66	TP	dateString class ref assigned once, never reassigned
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-08	68	TP	places class ref assigned once, never reassigned
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-08	69	TP	location assigned once (nil), never reassigned in file
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-08	73	TP	viewmodel class ref assigned once, never reassigned
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-08	309	FP	style is a value-type ToastStyle struct mutated via property setters
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-09	72	TP	static var calculatorViewModel holds mutable global state
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	solid-15	253	FP	switch on state enum only configures UI colors/visibility, not behavior dispatch
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Views/AddTransactionViewController.swift	tests-01	15	TP	no test file exists for AddTransactionViewController in a project with tests
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	arch-08	124	TP	Project singleton ModelManager.shared reached into from view controller logic
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	arch-08	550	TP	Project singleton lookup inside VC method, not composition root
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	arch-08	558	TP	Project singleton lookup inside VC method, not composition root
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	clarity-16	309	TP	cellForRowAt nested switches far exceed 10 branches
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	clarity-16	366	TP	heightForRowAt nested switches far exceed 10 branches
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	clarity-16	488	TP	handleMoreLessEvent has 13 branch lines
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	safety-01	38	TP	addObserver with no removeObserver anywhere in file, lifetime not owned elsewhere
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	safety-02	91	TP	Force unwrap of optional indexPathForSelectedRow
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	safety-02	95	TP	Force cast as! on segue.destination can crash
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	safety-02	154	TP	Force cast as! on instantiated view controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	safety-02	455	TP	Force cast as! on instantiated view controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	safety-02	479	TP	Force cast as! on instantiated view controller
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	safety-02	519	TP	Force unwrap of section.index optional
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	safety-02	527	TP	Force unwrap of sender.section?.index optional
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	smells-03	63	FP	Overridden UIViewController.viewWillAppear signature is fixed
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	smells-10	124	TP	Singleton reach-through shared.databaseHandler.loadDefaultDatabase
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	smells-10	224	FP	UI-framework property chain cell.contentView.subviews.count, explicitly dismissed
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	smells-10	550	TP	Singleton reach into collaborator's collaborator, 4 hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Home/HomeViewController.swift	smells-10	558	TP	Singleton reach into collaborator's collaborator, 4 hops
